level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
4	1	1	1	15	0	475	483	1384	117	-1	
5	1	1	1	15	1	475	554	32	27	0.000000	?,
5	1	1	1	15	2	686	543	34	36	44.016460	a
5	1	1	1	15	3	790	540	149	41	38.818111	ie
5	1	1	1	15	4	1022	543	152	57	22.576241	ee.
5	1	1	1	15	5	1378	567	60	13	72.193237	=
5	1	1	1	15	6	1603	483	256	90	47.551800	oN
4	1	1	1	16	0	535	575	1170	33	-1	
5	1	1	1	16	1	535	585	16	20	44.717354	V
5	1	1	1	16	2	623	595	5	8	44.296730	A
5	1	1	1	16	3	682	594	23	14	38.578548	M.
5	1	1	1	16	4	754	578	23	27	37.811886	7,1
5	1	1	1	16	5	856	583	70	24	55.141468	yee
5	1	1	1	16	6	1015	602	6	6	73.672989	4
5	1	1	1	16	7	1103	588	4	1	23.343971	2
5	1	1	1	16	8	1168	583	7	10	92.576981	>
5	1	1	1	16	9	1312	577	61	19	48.544140	NM...
5	1	1	1	16	10	1439	581	13	5	15.147415	55
5	1	1	1	16	11	1647	576	58	25	68.739136	a
4	1	1	1	17	0	507	582	1102	64	-1	
5	1	1	1	17	1	507	605	59	11	42.383175	me
5	1	1	1	17	2	670	600	85	40	29.497993	ora”
5	1	1	1	17	3	803	582	50	39	14.033646	es
5	1	1	1	17	4	898	597	24	32	36.356155	#
5	1	1	1	17	5	1002	605	54	41	27.832161	úl
5	1	1	1	17	6	1125	615	5	5	16.537003	:
5	1	1	1	17	7	1255	590	81	44	51.323563	a3
5	1	1	1	17	8	1426	600	130	30	0.000000	Sse
5	1	1	1	17	9	1534	592	11	42	25.120247	Z
5	1	1	1	17	10	1604	601	5	7	18.366669	ale
4	1	1	1	18	0	559	652	1355	60	-1	
5	1	1	1	18	1	559	671	10	23	69.292847	|
5	1	1	1	18	2	657	670	26	26	40.690453	s
5	1	1	1	18	3	696	669	51	35	36.893040	hog
5	1	1	1	18	4	766	656	56	47	30.993126	bys
5	1	1	1	18	5	832	668	28	22	80.289581	x
5	1	1	1	18	6	945	656	53	56	37.869015	#
5	1	1	1	18	7	1007	670	26	23	60.380562	1
5	1	1	1	18	8	1131	653	10	28	34.361534	Ná
5	1	1	1	18	9	1165	675	37	18	51.533390	16
5	1	1	1	18	10	1405	652	7	28	0.000000	JÚ
5	1	1	1	18	11	1488	660	2	3	93.177155	q
5	1	1	1	18	12	1576	670	19	25	50.653732	S
5	1	1	1	18	13	1606	664	21	23	36.514988	[M
5	1	1	1	18	14	1690	674	11	14	27.466019	i
5	1	1	1	18	15	1844	686	9	6	12.178871	7
5	1	1	1	18	16	1912	672	2	4	26.088654	x
4	1	1	1	19	0	562	684	1321	63	-1	
5	1	1	1	19	1	562	718	6	29	47.426640	i
5	1	1	1	19	2	681	696	131	40	26.887833	>
5	1	1	1	19	3	825	693	37	34	16.642197	Sag
5	1	1	1	19	4	917	715	7	13	22.278450	‘
5	1	1	1	19	5	984	703	27	14	44.906330	cn
5	1	1	1	19	6	1084	707	64	17	35.253151	a,
5	1	1	1	19	7	1417	698	16	27	41.526279	a
5	1	1	1	19	8	1674	697	33	7	47.754139	They
5	1	1	1	19	9	1728	684	19	54	79.939690	i,
5	1	1	1	19	10	1872	700	11	21	0.000000	:
4	1	1	1	20	0	534	733	1324	35	-1	
5	1	1	1	20	1	534	744	3	4	43.267906	a
5	1	1	1	20	2	566	749	2	10	78.680893	|
5	1	1	1	20	3	996	736	31	32	55.493755	%i
5	1	1	1	20	4	1113	736	46	22	36.352379	ade
5	1	1	1	20	5	1264	752	9	8	60.869614	>
5	1	1	1	20	6	1600	733	22	13	40.625656	hs
5	1	1	1	20	7	1707	735	46	19	30.031075	NA
5	1	1	1	20	8	1837	742	21	13	41.190090	a
4	1	1	1	21	0	1018	756	731	35	-1	
5	1	1	1	21	1	1018	773	18	18	10.993591	U
5	1	1	1	21	2	1073	776	5	5	54.616859	pe
5	1	1	1	21	3	1423	779	1	3	30.880524	/
5	1	1	1	21	4	1480	771	2	2	59.766354	.
5	1	1	1	21	5	1576	772	10	10	62.274120	-
5	1	1	1	21	6	1628	756	48	28	45.699059	Sal
5	1	1	1	21	7	1742	762	7	22	27.153397	M
4	1	1	1	22	0	1024	787	713	33	-1	
5	1	1	1	22	1	1024	800	36	7	57.785606	"v
5	1	1	1	22	2	1409	792	60	28	62.581161	M.
5	1	1	1	22	3	1512	787	89	28	36.771072	man
5	1	1	1	22	4	1659	805	7	5	52.216721	4
5	1	1	1	22	5	1719	803	18	10	52.590065	ui
4	1	1	1	23	0	1071	812	833	49	-1	
5	1	1	1	23	1	1071	836	5	6	40.206863	?
5	1	1	1	23	2	1331	827	5	4	33.530693	>
5	1	1	1	23	3	1373	823	5	6	27.884460	wall
5	1	1	1	23	4	1449	824	26	37	59.647926	A
5	1	1	1	23	5	1516	812	25	33	13.055634	s.
5	1	1	1	23	6	1556	853	6	7	54.902908	x
5	1	1	1	23	7	1661	823	93	37	41.638180	a
5	1	1	1	23	8	1888	839	16	7	46.939034	=
4	1	1	1	24	0	762	866	899	19	-1	
5	1	1	1	24	1	762	880	44	5	59.949234	.
5	1	1	1	24	2	879	880	4	3	43.542152	.
5	1	1	1	24	3	951	875	12	6	35.202820	+
5	1	1	1	24	4	1085	871	6	5	90.610092	4
5	1	1	1	24	5	1320	871	8	7	85.076454	4
5	1	1	1	24	6	1488	867	13	7	20.908020	“Sy
5	1	1	1	24	7	1536	866	20	14	20.908020	g
5	1	1	1	24	8	1598	868	63	16	19.205185	dv
4	1	1	1	25	0	920	880	1025	20	-1	
5	1	1	1	25	1	920	894	6	2	48.101074	s
5	1	1	1	25	2	1147	896	5	4	55.512444	s
5	1	1	1	25	3	1320	887	10	8	12.250435	tý
5	1	1	1	25	4	1477	896	4	1	29.003479	A
5	1	1	1	25	5	1619	892	5	6	0.000000	»
5	1	1	1	25	6	1894	888	2	8	86.792175	a
5	1	1	1	25	7	1934	880	11	11	47.902035	ti
4	1	1	1	26	0	716	890	1204	40	-1	
5	1	1	1	26	1	716	927	2	3	21.307281	“
5	1	1	1	26	2	958	915	58	13	27.209167	"a
5	1	1	1	26	3	1082	907	32	17	78.305359	on
5	1	1	1	26	4	1170	919	3	3	71.352058	<
5	1	1	1	26	5	1283	895	14	33	46.729694	PF
5	1	1	1	26	6	1333	918	3	2	48.385132	Be
5	1	1	1	26	7	1479	896	48	25	52.325764	vá
5	1	1	1	26	8	1564	890	16	22	42.929173	ty
5	1	1	1	26	9	1608	901	36	22	64.454224	M
5	1	1	1	26	10	1848	896	72	16	38.735313	Na
4	1	1	1	27	0	922	924	901	25	-1	
5	1	1	1	27	1	922	941	6	7	73.071426	‘
5	1	1	1	27	2	1032	943	10	6	39.469955	4
5	1	1	1	27	3	1189	929	35	19	64.257111	Sa
5	1	1	1	27	4	1520	924	52	17	66.805191	vý
5	1	1	1	27	5	1820	932	3	4	56.604431	‘
4	1	1	1	28	0	1029	944	565	27	-1	
5	1	1	1	28	1	1029	944	41	27	20.103920	tae
5	1	1	1	28	2	1112	948	46	16	53.252434	=
5	1	1	1	28	3	1226	947	44	14	48.992161	„a
5	1	1	1	28	4	1587	951	7	4	37.461761	«
4	1	1	1	29	0	718	959	614	37	-1	
5	1	1	1	29	1	718	959	52	37	16.482323	ee
5	1	1	1	29	2	883	981	17	8	38.042686	~
5	1	1	1	29	3	975	960	17	7	53.240547	~
5	1	1	1	29	4	1067	965	54	20	40.400787	ae
5	1	1	1	29	5	1222	964	40	16	7.893257	a
5	1	1	1	29	6	1329	983	3	2	42.354172	—
4	1	1	1	30	0	430	938	930	96	-1	
5	1	1	1	30	1	430	1001	3	4	0.000000	;
5	1	1	1	30	2	735	938	326	96	40.015808	ie
5	1	1	1	30	3	1091	992	85	21	14.746948	wise
5	1	1	1	30	4	1197	993	5	3	26.299271	gue
5	1	1	1	30	5	1251	975	41	22	46.861687	1
5	1	1	1	30	6	1315	987	45	24	40.419422	1
4	1	1	1	31	0	394	1006	1000	23	-1	
5	1	1	1	31	1	394	1023	3	2	0.000000	E
5	1	1	1	31	2	779	1022	38	7	18.060974	VY
5	1	1	1	31	3	889	1012	15	10	37.682076	Tý
5	1	1	1	31	4	976	1009	212	20	38.503204	Sa
5	1	1	1	31	5	1351	1006	43	16	17.620232	m:
4	1	1	1	32	0	301	1028	1061	40	-1	
5	1	1	1	32	1	301	1056	15	12	11.598015	a
5	1	1	1	32	2	388	1044	16	11	11.733101	Ž
5	1	1	1	32	3	748	1035	89	19	24.612457	ee
5	1	1	1	32	4	861	1028	59	17	47.424744	ae,
5	1	1	1	32	5	997	1031	93	23	32.574860	eee
5	1	1	1	32	6	1153	1019	33	39	34.433655	NA
5	1	1	1	32	7	1192	1019	30	39	0.000000	ZE
5	1	1	1	32	8	1308	1041	54	9	0.000000	 —
4	1	1	1	33	0	304	1050	1589	22	-1	
5	1	1	1	33	1	304	1063	2	3	76.474129	7
5	1	1	1	33	2	826	1055	83	14	25.675659	ae
5	1	1	1	33	3	1117	1058	47	9	32.757248	“80
5	1	1	1	33	4	1165	1050	8	30	47.288582	>
5	1	1	1	33	5	1186	1063	60	7	14.870789	Paige
5	1	1	1	33	6	1295	1050	35	16	49.014034	ae
5	1	1	1	33	7	1438	1064	8	7	22.775711	3
5	1	1	1	33	8	1657	1066	7	6	38.093163	Z
5	1	1	1	33	9	1883	1066	10	6	66.783546	%
4	1	1	1	34	0	272	1052	1512	71	-1	
5	1	1	1	34	1	272	1079	59	14	0.000000	sú
5	1	1	1	34	2	749	1076	269	38	44.927773	"SAE
5	1	1	1	34	3	1032	1052	466	71	37.013527	OD
5	1	1	1	34	4	1654	1072	250	40	61.263657	(m
4	1	1	1	35	0	811	1112	1096	38	-1	
5	1	1	1	35	1	806	1116	104	32	19.831146	heey
5	1	1	1	35	2	984	1123	5	3	66.721909	-
5	1	1	1	35	3	1092	1112	242	38	47.940884	O
5	1	1	1	35	4	1440	1108	28	46	16.860283	SS
5	1	1	1	35	5	1488	1119	78	27	37.304779	RO,
5	1	1	1	35	6	1674	1118	2	2	62.707607	Ň
5	1	1	1	35	7	1747	1136	2	2	29.087318	.
5	1	1	1	35	8	1852	1124	55	15	54.856064	>
4	1	1	1	36	0	787	1141	1117	58	-1	
5	1	1	1	36	1	787	1147	28	30	61.652359	ec
5	1	1	1	36	2	841	1143	78	56	46.075802	ty
5	1	1	1	36	3	1170	1154	8	11	19.567879	“
5	1	1	1	36	4	1284	1147	39	7	39.991459	~~
5	1	1	1	36	5	1339	1141	13	28	68.776817	v
5	1	1	1	36	6	1370	1143	47	22	37.821201	>
5	1	1	1	36	7	1463	1159	3	2	63.356213	a
5	1	1	1	36	8	1503	1144	48	26	13.755325	Sis
5	1	1	1	36	9	1571	1152	24	25	0.000000	k
5	1	1	1	36	10	1648	1160	2	4	89.019989	|
5	1	1	1	36	11	1708	1154	50	10	40.232430	a
5	1	1	1	36	12	1811	1152	37	19	38.874146	K
5	1	1	1	36	13	1902	1164	2	2	80.895432	J
4	1	1	1	37	0	785	1186	1107	43	-1	
5	1	1	1	37	1	785	1208	71	21	26.037750	ne
5	1	1	1	37	2	918	1207	10	4	48.667126	-
5	1	1	1	37	3	1016	1198	69	9	16.152435	ee
5	1	1	1	37	4	1172	1186	111	37	31.134369	Se
5	1	1	1	37	5	1430	1199	70	22	20.639015	a
5	1	1	1	37	6	1637	1195	76	26	60.329857	V,
5	1	1	1	37	7	1800	1191	92	27	34.008736	ko
4	1	1	1	38	0	836	1223	875	29	-1	
5	1	1	1	38	1	836	1243	4	5	9.953728	’
5	1	1	1	38	2	1090	1246	10	6	11.839676	;
5	1	1	1	38	3	1186	1225	41	21	37.073631	I
5	1	1	1	38	4	1381	1223	330	26	59.142448	SSS
4	1	1	1	39	0	936	1250	752	33	-1	
5	1	1	1	39	1	936	1277	15	6	85.504250	>
5	1	1	1	39	2	1161	1254	111	23	51.852730	Kees
5	1	1	1	39	3	1316	1253	27	21	42.866177	."
5	1	1	1	39	4	1403	1262	46	16	59.931164	5
5	1	1	1	39	5	1495	1250	11	8	0.000000	-
5	1	1	1	39	6	1595	1253	44	18	20.146240	aN
5	1	1	1	39	7	1681	1258	7	18	76.439255	1
4	1	1	1	40	0	844	1276	807	29	-1	
5	1	1	1	40	1	844	1287	11	18	7.387299	Nr
5	1	1	1	40	2	1069	1286	2	3	41.160454	A
5	1	1	1	40	3	1271	1284	15	20	44.933491	M
5	1	1	1	40	4	1396	1279	74	25	58.135532	MA
5	1	1	1	40	5	1552	1301	2	2	60.329453	M
5	1	1	1	40	6	1629	1276	22	23	51.109394	i
4	1	1	1	41	0	860	1278	734	79	-1	
5	1	1	1	41	1	860	1309	52	8	52.142216	k“
5	1	1	1	41	2	979	1303	55	54	46.852142	z
5	1	1	1	41	3	1023	1288	12	52	13.019058	a
5	1	1	1	41	4	1041	1279	98	67	45.115387	be
5	1	1	1	41	5	1144	1308	48	40	43.412556	a
5	1	1	1	41	6	1498	1278	96	52	20.811165	ty.
4	1	1	1	42	0	961	1328	740	43	-1	
5	1	1	1	42	1	961	1348	29	12	61.386578	s
5	1	1	1	42	2	1070	1346	14	15	26.946724	Re
5	1	1	1	42	3	1268	1350	9	7	66.346451	3
5	1	1	1	42	4	1466	1344	6	5	29.280869	x
5	1	1	1	42	5	1535	1352	56	16	35.140060	a
5	1	1	1	42	6	1619	1328	43	40	64.845032	“
5	1	1	1	42	7	1688	1351	13	20	32.073296	>
4	1	1	1	43	0	898	1396	849	30	-1	
5	1	1	1	43	1	898	1411	6	15	37.094734	‘
5	1	1	1	43	2	970	1406	3	3	62.906551	y
5	1	1	1	43	3	1080	1402	58	4	42.956352	ae
5	1	1	1	43	4	1165	1407	16	8	54.754238	M
5	1	1	1	43	5	1309	1400	37	20	49.144196	fa?
5	1	1	1	43	6	1732	1396	15	26	27.039909	a
4	1	1	1	44	0	1093	1426	667	28	-1	
5	1	1	1	44	1	1093	1435	6	6	84.091072	s
5	1	1	1	44	2	1156	1444	4	5	17.716225	Ni
5	1	1	1	44	3	1277	1426	41	28	28.010025	Pee
5	1	1	1	44	4	1429	1429	2	2	30.674278	3
5	1	1	1	44	5	1473	1434	2	3	59.372116	x
5	1	1	1	44	6	1524	1436	4	4	57.523350	Ň
5	1	1	1	44	7	1618	1427	61	12	40.632675	Sone
5	1	1	1	44	8	1697	1440	4	4	70.821350	S
5	1	1	1	44	9	1755	1441	5	7	48.675468	x
4	1	1	1	45	0	942	1485	671	25	-1	
5	1	1	1	45	1	942	1491	33	17	0.000000	č
5	1	1	1	45	2	1000	1485	64	25	43.323006	aj
5	1	1	1	45	3	1337	1504	8	3	55.762104	2
5	1	1	1	45	4	1605	1498	8	7	55.170364	M
4	1	1	1	46	0	1122	1534	701	39	-1	
5	1	1	1	46	1	1122	1539	120	28	18.621826	ee
5	1	1	1	46	2	1250	1560	4	2	35.883095	b
5	1	1	1	46	3	1315	1540	55	32	33.726845	AG
5	1	1	1	46	4	1391	1559	18	14	17.749466	dak
5	1	1	1	46	5	1478	1551	16	13	25.304344	Sh
5	1	1	1	46	6	1818	1534	5	6	38.741280	Š
4	1	1	1	47	0	1411	1578	367	43	-1	
5	1	1	1	47	1	1411	1589	45	21	48.367126	TM
5	1	1	1	47	2	1549	1589	5	14	53.478287	}
5	1	1	1	47	3	1634	1578	90	43	34.834526	r
5	1	1	1	47	4	1775	1600	3	1	42.341354	S
4	1	1	1	48	0	0	1714	1565	334	-1	
5	1	1	1	48	1	0	1714	334	334	71.795502	>
5	1	1	1	48	2	1509	1718	56	22	61.229740	;
