level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
5	1	1	1	53	5	531	1587	33	22	40.814308	#9,
5	1	1	1	53	6	614	1581	15	32	26.723534	Ad
5	1	1	1	53	7	720	1606	2	4	78.867020	;
5	1	1	1	53	8	813	1600	47	16	36.842960	ie,
5	1	1	1	53	9	882	1580	54	30	48.841423	Ss
5	1	1	1	53	10	1103	1603	9	5	9.876289	s
5	1	1	1	53	11	1212	1585	23	9	81.566895	-
5	1	1	1	53	12	1312	1586	41	22	20.656586	ee
5	1	1	1	53	13	2026	1593	12	9	46.022968	g
4	1	1	1	54	0	139	1598	1872	53	-1	
5	1	1	1	54	1	139	1598	93	46	57.079102	Ste
5	1	1	1	54	2	244	1603	97	48	32.841377	VA
5	1	1	1	54	3	366	1617	50	16	7.532158	ným,
5	1	1	1	54	4	508	1616	73	19	29.397072	A“
5	1	1	1	54	5	834	1607	41	38	73.178307	-
5	1	1	1	54	6	933	1611	45	11	71.839218	x“
5	1	1	1	54	7	1336	1622	109	28	33.424629	EE
5	1	1	1	54	8	1511	1616	89	23	30.780556	ee
5	1	1	1	54	9	1632	1611	109	24	42.358112	ee
5	1	1	1	54	10	2003	1620	8	9	57.662426	y
4	1	1	1	55	0	231	1639	1315	25	-1	
5	1	1	1	55	1	217	1648	7	3	32.214417	se
5	1	1	1	55	2	229	1640	41	20	18.384521	Be
5	1	1	1	55	3	300	1639	98	25	26.050957	PR
5	1	1	1	55	4	393	1623	8	45	72.703552	|
5	1	1	1	55	5	500	1650	75	11	35.735779	Reyer
5	1	1	1	55	6	696	1641	32	9	0.910568	a
5	1	1	1	55	7	794	1642	40	19	30.027840	ON
5	1	1	1	55	8	1362	1640	184	21	29.127960	fo:
4	1	1	1	56	0	258	1650	1352	46	-1	
5	1	1	1	56	1	258	1654	142	42	26.871857	Noe
5	1	1	1	56	2	496	1659	77	17	38.138962	2747]
5	1	1	1	56	3	652	1650	160	43	35.126175	Vara
5	1	1	1	56	4	915	1663	49	18	16.562134	RA,
5	1	1	1	56	5	1060	1672	69	6	58.085537	27.
5	1	1	1	56	6	1332	1659	151	29	33.412926	TE
5	1	1	1	56	7	1608	1660	2	2	35.206650	A
4	1	1	1	57	0	373	1678	1675	25	-1	
5	1	1	1	57	1	373	1680	105	21	27.775253	SA
5	1	1	1	57	2	508	1678	47	21	28.147491	PAČA
5	1	1	1	57	3	594	1684	56	15	35.044312	VZATÁ
5	1	1	1	57	4	697	1686	37	16	36.558498	ba
5	1	1	1	57	5	753	1683	39	9	19.049088	ee
5	1	1	1	57	6	863	1690	3	2	41.718021	z
5	1	1	1	57	7	884	1687	67	16	0.000000	aoRSE
5	1	1	1	57	8	1244	1683	39	14	34.823120	nA]
5	1	1	1	57	9	1295	1690	5	2	19.348839	=
5	1	1	1	57	10	1314	1694	13	6	17.881332	ta
5	1	1	1	57	11	1368	1679	83	22	0.000000	aber
5	1	1	1	57	12	1525	1696	3	3	2.330383	elas
5	1	1	1	57	13	2040	1699	8	3	53.545834	ť
4	1	1	1	58	0	31	1687	1899	52	-1	
5	1	1	1	58	1	31	1723	2	2	0.000000	.
5	1	1	1	58	2	388	1688	17	10	25.915230	ie
5	1	1	1	58	3	477	1692	58	34	32.349350	ce
5	1	1	1	58	4	599	1699	28	17	35.212639	aad
5	1	1	1	58	5	634	1687	44	26	65.849625	s
5	1	1	1	58	6	749	1695	11	13	24.967659	v
5	1	1	1	58	7	877	1700	79	26	19.518814	ha
5	1	1	1	58	8	1090	1716	3	4	58.532387	i
5	1	1	1	58	9	1187	1715	2	3	41.281925	;
5	1	1	1	58	10	1201	1688	56	51	24.524033	feel
5	1	1	1	58	11	1303	1692	31	34	23.332214	a
5	1	1	1	58	12	1349	1700	23	23	14.058136	aah,
5	1	1	1	58	13	1475	1703	71	20	14.636261	ete
5	1	1	1	58	14	1928	1703	2	2	70.971359	4
4	1	1	1	59	0	0	1720	1642	36	-1	
5	1	1	1	59	1	0	1730	5	21	78.769554	]
5	1	1	1	59	2	444	1720	67	14	44.777241	Sa
5	1	1	1	59	3	858	1720	73	25	21.878632	+e
5	1	1	1	59	4	944	1728	30	13	37.855560	eee
5	1	1	1	59	5	988	1736	56	16	47.937103	ors
5	1	1	1	59	6	1056	1723	43	23	29.671204	Soy
5	1	1	1	59	7	1111	1724	205	23	14.672997	tees
5	1	1	1	59	8	1247	1719	18	34	17.216461	oS
5	1	1	1	59	9	1284	1719	35	34	29.185394	Sy
5	1	1	1	59	10	1325	1725	45	31	2.307007	pes
5	1	1	1	59	11	1403	1723	18	18	37.018471	ve
5	1	1	1	59	12	1436	1725	76	21	34.371780	Ta
5	1	1	1	59	13	1570	1727	4	3	26.080566	Y
5	1	1	1	59	14	1640	1728	2	2	32.136543	:
4	1	1	1	60	0	77	1741	1404	32	-1	
5	1	1	1	60	1	77	1766	3	2	62.649670	7
5	1	1	1	60	2	807	1753	60	19	7.177963	Pots
5	1	1	1	60	3	892	1741	18	26	60.803093	733
5	1	1	1	60	4	919	1744	34	27	13.701538	Tae
5	1	1	1	60	5	963	1745	16	28	22.827759	Be
5	1	1	1	60	6	1007	1745	56	25	0.000000	eae
5	1	1	1	60	7	1082	1748	11	18	46.724648	he
5	1	1	1	60	8	1104	1744	42	18	27.570969	es
5	1	1	1	60	9	1158	1748	13	12	25.995514	sere
5	1	1	1	60	10	1179	1745	20	22	25.033813	výk
5	1	1	1	60	11	1268	1762	5	2	32.011017	Tae
5	1	1	1	60	12	1288	1744	39	24	50.411716	ae
5	1	1	1	60	13	1338	1742	14	26	85.179764	¥
5	1	1	1	60	14	1362	1764	2	2	29.526367	,
5	1	1	1	60	15	1374	1743	13	29	75.043289	či
5	1	1	1	60	16	1435	1745	13	22	18.965637	A
5	1	1	1	60	17	1479	1767	2	2	0.000000	:
4	1	1	1	61	0	534	1752	954	58	-1	
5	1	1	1	61	1	534	1793	31	5	18.575287	a
5	1	1	1	61	2	598	1785	14	7	33.345932	uži
5	1	1	1	61	3	728	1755	246	55	5.336884	otha
5	1	1	1	61	4	987	1752	111	57	0.000000	pepe
5	1	1	1	61	5	1126	1759	32	39	27.747253	ae
5	1	1	1	61	6	1165	1773	132	27	37.966290	ae
5	1	1	1	61	7	1335	1763	26	28	8.511124	i
4	1	1	1	62	0	281	1798	1754	30	-1	
5	1	1	1	62	1	281	1800	10	22	21.915924	=
5	1	1	1	62	2	605	1806	6	6	19.044762	‘
5	1	1	1	62	3	672	1814	34	8	0.000000	op
5	1	1	1	62	4	745	1803	33	21	43.674484	RI
5	1	1	1	62	5	800	1808	38	19	11.431259	Be
5	1	1	1	62	6	888	1799	138	28	14.234177	erie
5	1	1	1	62	7	1034	1802	66	26	29.031509	Nee
5	1	1	1	62	8	1168	1798	21	29	23.789101	To
5	1	1	1	62	9	1233	1803	49	17	20.887131	Z
5	1	1	1	62	10	1339	1816	3	9	21.969803	i
5	1	1	1	62	11	1410	1803	61	10	23.971733	pee
5	1	1	1	62	12	1947	1812	3	2	65.870819	4
5	1	1	1	62	13	2019	1810	16	16	55.094036	ká
4	1	1	1	63	0	439	1984	1493	64	-1	
5	1	1	1	63	1	439	2037	15	11	50.885845	CP
5	1	1	1	63	2	460	2035	11	13	71.825119	te
5	1	1	1	63	3	540	2021	8	10	55.103500	Hi
5	1	1	1	63	4	602	2043	16	5	9.879219	a
5	1	1	1	63	5	1064	2047	13	1	42.199219	—
5	1	1	1	63	6	1174	2023	52	7	45.196159	m
5	1	1	1	63	7	1361	2047	3	1	16.395256	A
5	1	1	1	63	8	1381	2036	51	12	34.838219	ot.
5	1	1	1	63	9	1447	2011	57	30	39.106449	«
5	1	1	1	63	10	1542	2029	34	19	51.433109	sá.
5	1	1	1	63	11	1623	2022	30	26	71.551468	ax
5	1	1	1	63	12	1687	2022	2	6	61.691998	“
5	1	1	1	63	13	1716	2025	17	18	30.591049	X
5	1	1	1	63	14	1823	1984	50	64	0.000000	úd.
5	1	1	1	63	15	1910	2021	22	27	84.390511	A
