level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
4	1	1	1	15	0	200	656	1815	217	-1	
5	1	1	1	15	1	200	866	2	2	55.406994	:
5	1	1	1	15	2	570	788	101	85	61.457806	TÁ
5	1	1	1	15	3	684	795	17	53	55.866714	z
5	1	1	1	15	4	727	783	43	73	37.489037	m
5	1	1	1	15	5	777	804	37	14	39.385571	m
5	1	1	1	15	6	912	781	2	2	52.356586	.
5	1	1	1	15	7	929	808	10	7	93.632988	>
5	1	1	1	15	8	1016	740	22	37	33.711121	vr
5	1	1	1	15	9	1075	727	32	38	43.101151	Ná
5	1	1	1	15	10	1155	697	39	93	72.187225	7
5	1	1	1	15	11	1205	758	17	10	37.269249	7
5	1	1	1	15	12	1286	701	102	59	33.840477	vst
5	1	1	1	15	13	1392	715	5	32	77.047318	i
5	1	1	1	15	14	1471	706	5	12	24.015930	}
5	1	1	1	15	15	1828	671	58	36	47.723621	2
5	1	1	1	15	16	1992	656	23	20	95.035782	4
4	1	1	1	16	0	88	668	1960	300	-1	
5	1	1	1	16	1	88	914	52	54	41.448448	%
5	1	1	1	16	2	506	902	34	15	20.377319	=
5	1	1	1	16	3	577	857	80	53	47.833267	ad
5	1	1	1	16	4	693	846	117	58	21.260925	SPA
5	1	1	1	16	5	854	817	83	71	14.004288	~~
5	1	1	1	16	6	1023	809	34	40	65.189362	a
5	1	1	1	16	7	1170	785	19	51	80.190086	/
5	1	1	1	16	8	1214	788	6	17	85.029022	\
5	1	1	1	16	9	1297	760	90	55	39.007801	V
5	1	1	1	16	10	1437	770	35	36	80.601173	©
5	1	1	1	16	11	1813	696	96	58	69.515526	oo
5	1	1	1	16	12	2003	668	45	61	50.747963	Wi
4	1	1	1	17	0	601	735	1445	217	-1	
5	1	1	1	17	1	601	871	57	81	17.672546	NO
5	1	1	1	17	2	895	872	43	29	17.316895	>
5	1	1	1	17	3	1129	868	15	11	0.000000	ž
5	1	1	1	17	4	1167	823	92	52	13.894157	fa
5	1	1	1	17	5	1292	821	44	32	51.779896	(A
5	1	1	1	17	6	1357	807	52	44	44.478996	a
5	1	1	1	17	7	1444	795	38	35	46.231007	4"
5	1	1	1	17	8	1631	759	21	41	19.211723	V,
5	1	1	1	17	9	1823	735	55	43	36.631081	AA
5	1	1	1	17	10	1911	754	3	2	39.822159	)
5	1	1	1	17	11	2032	755	14	4	26.212906	‘
4	1	1	1	18	0	447	768	1601	271	-1	
5	1	1	1	18	1	447	940	267	99	32.140419	Ve
5	1	1	1	18	2	743	932	158	64	35.981186	ZN
5	1	1	1	18	3	1131	885	115	76	47.386799	Hie
5	1	1	1	18	4	1275	856	228	72	38.790909	a
5	1	1	1	18	5	1594	819	40	52	72.226112	V
5	1	1	1	18	6	1813	768	190	107	44.303989	Nee
4	1	1	1	19	0	456	861	1592	259	-1	
5	1	1	1	19	1	456	1028	156	92	25.776787	u“
5	1	1	1	19	2	677	1044	21	9	18.731293	a
5	1	1	1	19	3	748	966	138	142	18.731293	ee
5	1	1	1	19	4	853	988	170	58	0.000000	—
5	1	1	1	19	5	1218	918	150	86	46.924599	od
5	1	1	1	19	6	1352	874	212	153	0.000000	a
5	1	1	1	19	7	1598	914	23	20	49.803905	“
5	1	1	1	19	8	1838	861	210	50	37.683640	ey!
4	1	1	1	20	0	672	910	1284	203	-1	
5	1	1	1	20	1	672	1071	101	50	34.627647	Sa
5	1	1	1	20	2	854	1056	96	32	24.384758	emt
5	1	1	1	20	3	1009	1047	17	32	28.634636	6
5	1	1	1	20	4	1075	1051	33	19	31.894180	iq
5	1	1	1	20	5	1127	1035	38	13	25.801628	A
5	1	1	1	20	6	1465	949	196	74	50.346294	JAM
5	1	1	1	20	7	1805	910	151	66	63.063179	rai
4	1	1	1	21	0	624	965	1324	187	-1	
5	1	1	1	21	1	624	1120	81	32	41.026421	Say
5	1	1	1	21	2	771	1101	6	11	27.684982	VY
5	1	1	1	21	3	813	1104	19	15	57.333237	S
5	1	1	1	21	4	1034	1059	53	35	47.487026	„(S
5	1	1	1	21	5	1165	1042	60	50	53.672390	M
5	1	1	1	21	6	1278	1028	62	38	62.521400	(a?
5	1	1	1	21	7	1571	994	42	32	51.986130	yh
5	1	1	1	21	8	1794	974	46	24	68.880150	1.
5	1	1	1	21	9	1925	965	23	14	75.913925	A
4	1	1	1	22	0	173	980	1771	274	-1	
5	1	1	1	22	1	173	1228	7	26	48.680416	|
5	1	1	1	22	2	518	1109	217	89	16.558029	rN.
5	1	1	1	22	3	757	1092	171	134	19.808914	TEN
5	1	1	1	22	4	980	1100	80	99	56.489349	fi
5	1	1	1	22	5	1092	1076	80	49	46.722107	vy
5	1	1	1	22	6	1423	1038	42	48	59.646973	A
4	1	1	1	23	0	0	1090	1472	217	-1	
5	1	1	1	23	1	0	1302	10	5	32.246155	:
5	1	1	1	23	2	614	1187	123	27	34.894447	OA
5	1	1	1	23	3	884	1164	88	40	9.865326	(Oy
5	1	1	1	23	4	1121	1115	139	63	7.539589	———
5	1	1	1	23	5	1274	1097	108	51	51.622765	Yast
5	1	1	1	23	6	1420	1090	52	42	51.995029	>»
5	1	1	1	23	7	1542	1104	29	16	42.622398	&
4	1	1	1	24	0	0	1125	1793	260	-1	
5	1	1	1	24	1	0	1304	152	81	23.107140	Pl
5	1	1	1	24	2	765	1142	341	152	28.809479	ee
5	1	1	1	24	3	1194	1125	289	94	44.041386	oe,
5	1	1	1	24	4	1789	1147	4	6	64.240845	~
4	1	1	1	25	0	22	1162	1746	283	-1	
5	1	1	1	25	1	22	1441	6	4	32.914360	a
5	1	1	1	25	2	47	1405	21	28	51.858047	4
5	1	1	1	25	3	698	1350	11	5	41.866932	a
5	1	1	1	25	4	819	1310	132	16	51.696526	ood
5	1	1	1	25	5	1060	1271	15	14	37.834312	a
5	1	1	1	25	6	1091	1244	124	47	36.109894	ap
5	1	1	1	25	7	1238	1224	88	50	10.481491	wo
5	1	1	1	25	8	1466	1223	41	18	22.578217	ee
5	1	1	1	25	9	1659	1178	82	44	35.400101	NS
5	1	1	1	25	10	1761	1148	117	59	26.241180	a2.
4	1	1	1	26	0	7	1209	1863	284	-1	
5	1	1	1	26	1	31	1449	49	55	66.456505	AA
5	1	1	1	26	2	303	1445	45	33	69.023430	2
5	1	1	1	26	3	428	1413	30	53	88.916306	a
5	1	1	1	26	4	556	1394	79	35	18.479538	“aa
5	1	1	1	26	5	788	1341	37	23	16.017181	a
5	1	1	1	26	6	948	1366	59	55	43.341576	a
5	1	1	1	26	7	1067	1294	81	26	36.576820	A.
5	1	1	1	26	8	1194	1287	49	77	64.190079	x
5	1	1	1	26	9	1274	1280	82	64	37.260761	br
5	1	1	1	26	10	1431	1255	101	67	48.504288	i
5	1	1	1	26	11	1553	1274	28	34	40.918060	2
5	1	1	1	26	12	1705	1209	85	69	45.266663	wis
5	1	1	1	26	13	1806	1235	64	30	29.328583	-
4	1	1	1	27	0	62	1241	1985	285	-1	
5	1	1	1	27	1	62	1506	46	20	53.438118	>
5	1	1	1	27	2	423	1458	12	5	53.723679	=
5	1	1	1	27	3	1213	1360	29	15	75.425446	x
5	1	1	1	27	4	1268	1365	12	7	49.002823	=
5	1	1	1	27	5	1333	1332	54	36	46.295067	a
5	1	1	1	27	6	1415	1350	14	6	22.368484	m
5	1	1	1	27	7	1472	1320	11	24	92.276009	\
5	1	1	1	27	8	1507	1309	123	27	48.589497	Vee
5	1	1	1	27	9	1834	1267	58	13	0.000000	ee
5	1	1	1	27	10	2027	1241	20	8	75.867432	-
4	1	1	1	28	0	24	1286	2020	291	-1	
5	1	1	1	28	1	24	1506	164	71	73.045418	I
5	1	1	1	28	2	215	1521	152	54	73.757393	—
5	1	1	1	28	3	417	1462	55	94	55.394936	hee
5	1	1	1	28	4	871	1398	134	82	52.041431	Napr
5	1	1	1	28	5	1144	1397	38	105	23.509956	ď
5	1	1	1	28	6	1232	1357	219	54	23.163681	s
5	1	1	1	28	7	1541	1313	43	75	0.000000	á
5	1	1	1	28	8	2025	1286	19	21	84.664673	“
4	1	1	1	29	0	52	1343	1995	357	-1	
5	1	1	1	29	1	52	1581	102	102	27.145546	V
5	1	1	1	29	2	185	1594	43	106	89.781494	/
5	1	1	1	29	3	244	1649	39	24	37.422775	A
5	1	1	1	29	4	343	1586	129	52	36.882572	~~
5	1	1	1	29	5	564	1564	74	83	59.411880	a
5	1	1	1	29	6	857	1534	29	31	36.606449	a
5	1	1	1	29	7	979	1540	1	3	42.440155	cb
5	1	1	1	29	8	1032	1489	80	59	83.897049	A
5	1	1	1	29	9	1134	1499	58	8	52.823761	M
5	1	1	1	29	10	1994	1343	53	81	58.018066	%
4	1	1	1	30	0	274	1438	1755	259	-1	
5	1	1	1	30	1	274	1677	4	20	24.552696	A
5	1	1	1	30	2	923	1577	6	3	45.896191	a
5	1	1	1	30	3	1005	1575	9	29	50.613953	-
5	1	1	1	30	4	1034	1555	31	37	68.358200	a.
5	1	1	1	30	5	1116	1575	6	4	85.269608	A
5	1	1	1	30	6	1922	1457	41	35	69.847458	v
5	1	1	1	30	7	1980	1438	49	37	87.080757	V
4	1	1	1	31	0	96	1758	1951	289	-1	
5	1	1	1	31	1	96	1997	26	50	39.014278	ad
5	1	1	1	31	2	242	2000	33	30	53.579544	a
5	1	1	1	31	3	343	2015	41	28	0.000000	RM.
5	1	1	1	31	4	425	1971	14	29	55.950924	P
5	1	1	1	31	5	448	1990	50	22	20.952431	oy
5	1	1	1	31	6	880	1884	121	108	55.220268	NS
5	1	1	1	31	7	1029	1929	65	29	40.186775	a
5	1	1	1	31	8	1110	1851	288	135	55.011082	ws
5	1	1	1	31	9	1409	1874	42	23	45.489506	a
5	1	1	1	31	10	1473	1832	48	68	34.581566	P
5	1	1	1	31	11	1563	1760	30	119	80.461044	/
5	1	1	1	31	12	1611	1761	359	142	41.667854	PA,
5	1	1	1	31	13	2003	1801	2	3	50.416378	?
5	1	1	1	31	14	2025	1758	22	62	46.527603	,
4	1	1	1	32	0	1034	1845	973	147	-1	
5	1	1	1	32	1	1034	1991	3	1	50.511570	2
5	1	1	1	32	2	1473	1913	4	3	17.245644	:
5	1	1	1	32	3	1564	1894	110	65	57.448845	sA.
5	1	1	1	32	4	1696	1893	58	29	71.302887	A
5	1	1	1	32	5	1785	1875	22	6	48.705540	".
5	1	1	1	32	6	1879	1857	71	81	62.186707	>
5	1	1	1	32	7	1965	1845	19	37	68.483849	a
5	1	1	1	32	8	2000	1879	7	5	30.225792	.
4	1	1	1	33	0	1661	1987	369	60	-1	
5	1	1	1	33	1	1661	2020	15	14	56.620377	4
5	1	1	1	33	2	1846	1980	40	67	31.334343	+»
