level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
5	1	1	2	9	7	993	1353	180	100	36.834927	ty
5	1	1	2	9	8	1366	1332	92	82	56.799084	.
5	1	1	2	9	9	1599	1402	59	47	63.218662	že
5	1	1	2	9	10	1824	1397	96	35	35.929420	we
3	1	1	3	0	0	1284	1448	609	29	-1	
4	1	1	3	1	0	1388	1448	505	29	-1	
5	1	1	3	1	1	1388	1456	11	21	43.984337	A
5	1	1	3	1	2	1483	1474	1	3	3.677307	>
5	1	1	3	1	3	1602	1449	17	20	54.724167	AA
5	1	1	3	1	4	1746	1448	7	12	48.717213	M.
5	1	1	3	1	5	1808	1467	3	2	65.396187	V
5	1	1	3	1	6	1859	1467	34	7	19.436508	Ti
3	1	1	4	0	0	632	1478	1284	386	-1	
4	1	1	4	1	0	1175	1478	741	67	-1	
5	1	1	4	1	1	1175	1499	26	22	66.020775	2
5	1	1	4	1	2	1242	1489	83	56	58.803478	=
5	1	1	4	1	3	1451	1481	39	35	66.600800	a
5	1	1	4	1	4	1591	1504	9	12	91.297203	‘
5	1	1	4	1	5	1716	1525	4	3	14.209297	;
5	1	1	4	1	6	1906	1478	10	4	66.696045	‘
4	1	1	4	2	0	880	1595	1027	79	-1	
5	1	1	4	2	1	880	1616	86	37	61.695568	=<
5	1	1	4	2	2	1030	1635	51	33	55.383949	=
5	1	1	4	2	3	1166	1595	202	79	52.898849	„A
5	1	1	4	2	4	1404	1614	4	5	17.412460	Ň
5	1	1	4	2	5	1472	1612	15	56	20.921844	s
5	1	1	4	2	6	1525	1607	13	13	21.465744	n
5	1	1	4	2	7	1652	1605	54	54	86.411613	k
5	1	1	4	2	8	1768	1615	34	19	62.546574	a
5	1	1	4	2	9	1905	1665	2	2	79.789139	|
4	1	1	4	3	0	932	1660	957	73	-1	
5	1	1	4	3	1	932	1665	27	28	33.072945	M
5	1	1	4	3	2	1343	1660	345	73	0.000000	„5
5	1	1	4	3	3	1887	1680	2	2	88.662918	|
4	1	1	4	4	0	632	1734	881	106	-1	
5	1	1	4	4	1	632	1745	64	95	79.806755	/
5	1	1	4	4	2	1426	1734	87	68	49.731285	wi
4	1	1	4	5	0	1367	1827	323	15	-1	
5	1	1	4	5	1	1367	1840	3	2	27.754974	.
